08913434	26
09686536	26
09815790	26
14034177	26
15253139	26
00002684	25
00612160	25
01101913	25
01158872	25
01355326	25
02066939	25
02244956	25
02329401	25
02609764	25
02657219	25
04014297	25
06018465	25
08665504	25
08740875	25
08853741	25
09614684	25
09629752	25
11665781	25
12930044	25
12992868	25
00033020	24
00151689	24
00543233	24
00672433	24
00887463	24
00903559	24
00913065	24
01090335	24
01387786	24
01471070	24
01639765	24
01719921	24
01912159	24
01939598	24
02159955	24
03247620	24
03259505	24
03733925	24
03736970	24
06158346	24
06498569	24
06598915	24
06951067	24
08176077	24
08227214	24
09071690	24
09505418	24
10088390	24
10633450	24
11594676	24
11841529	24
12425281	24
14299637	24
00001740	23
00345761	23
00428270	23
00464894	23
00798245	23
00955601	23
01000214	23
01236164	23
01503061	23
01582645	23
01886756	23
02001858	23
02251743	23
02579447	23
02649830	23
02740764	23
03419014	23
04682462	23
05303402	23
05833840	23
05996646	23
07160883	23
07557434	23
08198398	23
08505573	23
08871007	23
08910668	23
08949093	23
09039411	23
11719468	23
11804604	23
12169776	23
13122364	23
14580897	23
00281101	22
00515154	22
00644583	22
00916464	22
00948071	22
00973077	22
01410223	22
01449974	22
01778017	22
02016523	22
02467662	22
03699975	22
03925226	22
04916342	22
06429590	22
07992450	22
09225146	22
09328904	22
10527334	22
10557854	22
10776339	22
11746776	22
14818238	22
00296178	21
00462092	21
00468480	21
00742320	21
00940384	21
00980453	21
01124794	21
01628449	21
01787955	21
01806505	21
01941093	21
02207206	21
02335349	21
02413480	21
03169390	21
03828465	21
05770926	21
06115701	21
06431740	21
06906439	21
08164585	21
09620078	21
10030277	21
12226322	21
12724201	21
14622893	21
00004475	20
00031264	20
00300441	20
00429060	20
00452512	20
00488225	20
00670261	20
00690614	20
00752764	20
00786195	20
00894738	20
00996969	20
01031256	20
01051331	20
01105639	20
01143838	20
01411085	20
01505254	20
01529036	20
01626134	20
01635432	20
01921964	20
02159271	20
02260362	20
02304982	20
02472293	20
03405725	20
06172789	20
06566077	20
06601327	20
07007945	20
07105475	20
07109847	20
07387509	20
07961480	20
08630039	20
08820121	20
08831004	20
09382990	20
09615807	20
09820263	20
09821253	20
09974648	20
11629501	20
11747468	20
13582013	20
00003553	19
00029677	19
00033615	19
00056930	19
00069879	19
00153263	19
00187526	19
00318735	19
00334186	19
00338071	19
00603298	19
00650353	19
00704305	19
01072949	19
01156834	19
01471682	19
01587062	19
01621127	19
01632411	19
01649999	19
01702514	19
01907258	19
02273545	19
02391803	19
02431320	19
02576921	19
03791235	19
05397468	19
05462674	19
05809192	19
06362953	19
06470073	19
06481320	19
07121361	19
07334490	19
07570720	19
07707451	19
07884567	19
08008335	19
08172103	19
09939313	19
10241300	19
10287213	19
11766609	19
11868814	19
13894434	19
14322699	19
14336539	19
15047313	19
00010435	18
00023271	18
00260648	18
00291873	18
00331082	18
00363260	18
00469651	18
00630380	18
00665886	18
00726300	18
00775156	18
00802318	18
01080366	18
01123598	18
01170962	18
01312096	18
01405044	18
01428580	18
01654628	18
01726960	18
01765392	18
01930874	18
01963942	18
01992503	18
02014165	18
02077656	18
02106506	18
02150948	18
02436349	18
02441022	18
02504562	18
02510337	18
02661252	18
02756098	18
04494204	18
04692157	18
05238282	18
05600637	18
06075527	18
06083243	18
06453849	18
06568978	18
07309781	18
07901587	18
07974025	18
09631463	18
10412055	18
10566072	18
10632576	18
12359026	18
13905792	18
00027167	17
00043195	17
00046534	17
00125629	17
00134780	17
00137313	17
00138508	17
00140123	17
00145218	17
00307631	17
00315986	17
00388635	17
00461493	17
00635850	17
00654885	17
00674607	17
00713167	17
00776988	17
00851933	17
00904046	17
00917772	17
00918872	17
00958334	17
01017987	17
01182709	17
01205696	17
01207609	17
01264283	17
01323958	17
01387617	17
01727646	17
01825237	17
01941670	17
01968569	17
02265231	17
02419773	17
02440705	17
02453889	17
02475922	17
02531625	17
02673134	17
03122748	17
04359589	17
05064037	17
05088324	17
05407119	17
05564590	17
05786372	17
05926676	17
05999797	17
06055946	17
06148148	17
06539770	17
06634376	17
06776138	17
07048000	17
07066659	17
07073447	17
07325190	17
07679356	17
08149781	17
08638442	17
08890097	17
08993288	17
09209263	17
09287968	17
09605289	17
09617867	17
09812338	17
09821831	17
09927451	17
10008716	17
10197967	17
10231515	17
11553763	17
11566230	17
12876032	17
13367070	17
13600822	17
15265518	17
00006484	16
00046522	16
00071178	16
00086835	16
00199130	16
00370412	16
00404642	16
00492706	16
00623151	16
00708017	16
00722232	16
00812526	16
00820976	16
00872886	16
00929718	16
01010118	16
01111816	16
01254013	16
01352059	16
01356750	16
01388130	16
01400044	16
01428853	16
01605119	16
01629958	16
01664172	16
01676313	16
01686132	16
01729431	16
01734502	16
01767949	16
01779165	16
01921204	16
02009433	16
02022684	16
02025530	16
02037090	16
02046755	16
02188065	16
02294436	16
02513740	16
02566528	16
02627934	16
02716866	16
02834778	16
03269401	16
03497657	16
03574816	16
04161981	16
05329735	16
05703429	16
06157326	16
06226057	16
06252138	16
06333653	16
06711855	16
06778102	16
07028373	16
07445480	16
08491826	16
08523483	16
08969291	16
09626589	16
09633969	16
10053808	16
10206173	16
10284064	16
10317007	16
10391653	16
11419404	16
11573173	16
11900058	16
12213635	16
12724942	16
13135832	16
13192025	16
13440063	16
14286549	16
15098161	16
00044149	15
00045250	15
00054628	15
00123170	15
00205046	15
00235368	15
00295701	15
00376400	15
00417001	15
00434374	15
00455599	15
00588221	15
00598954	15
00634472	15
00732746	15
00772189	15
00800930	15
00803325	15
00815801	15
00831191	15
00846509	15
00883226	15
00907147	15
00947077	15
00953559	15
00955060	15
01009240	15
01014821	15
01015244	15
01206218	15
01222360	15
01369758	15
01481599	15
01535246	15
01576165	15
01645601	15
01653013	15
01690294	15
01744657	15
01745722	15
01771535	15
01789514	15
01802689	15
01803003	15
01845627	15
01886220	15
01896031	15
01904293	15
01955463	15
01955984	15
02084071	15
02109818	15
02242464	15
02274482	15
02397637	15
02410855	15
02430045	15
02441326	15
02455407	15
02478059	15
02544348	15
02558172	15
02645007	15
02680814	15
02681795	15
03033362	15
03278248	15
03294048	15
03302121	15
03391770	15
03489162	15
03563967	15
04096066	15
04623612	15
04820258	15
05121418	15
05125377	15
05237227	15
05297523	15
05524615	15
05867413	15
06236802	15
06453324	15
06607339	15
06696483	15
06793426	15
06904171	15
07291312	15
07410207	15
07445896	15
07566340	15
07965085	15
08049401	15
08081668	15
08131530	15
08173515	15
08685677	15
08791167	15
08920924	15
08982587	15
08999482	15
09303647	15
09773245	15
09855630	15
09993252	15
10016103	15
10214637	15
10380672	15
10415638	15
10533013	15
10631941	15
11564258	15
11608250	15
11875100	15
12808227	15
13085113	15
13258362	15
13278375	15
13279262	15
13603305	15
13649268	15
13717155	15
14052403	15
14070360	15
14204950	15
14324274	15
14373582	15
15256915	15
15259284	15
00014742	14
00053913	14
00067999	14
00074038	14
00074790	14
00078760	14
00094460	14
00150287	14
00156601	14
00220869	14
00238867	14
00240184	14
00252019	14
00283568	14
00298497	14
00302394	14
00320852	14
00348746	14
00350380	14
00430140	14
00441445	14
00487748	14
00548326	14
00607780	14
00631737	14
00632236	14
00668099	14
00764902	14
00782527	14
00796976	14
00805376	14
00835903	14
00854000	14
00895304	14
00946755	14
00947128	14
00952182	14
00972621	14
00976653	14
01011031	14
01020005	14
01023820	14
01086103	14
01113068	14
01119169	14
01128193	14
01131043	14
01149494	14
01160031	14
01183573	14
01195299	14
01201089	14
01292885	14
01309701	14
01416585	14
01437888	14
01532589	14
01593937	14
01637982	14
01639369	14
01643657	14
01684899	14
01730799	14
01793177	14
01826723	14
01892104	14
01903756	14
01926311	14
01930117	14
01935476	14
02038357	14
02230772	14
02289295	14
02374451	14
02399000	14
02464693	14
02482425	14
02494356	14
02530167	14
02547586	14
02573275	14
02586619	14
02624263	14
03244388	14
03738472	14
03933529	14
03936895	14
04074482	14
04161358	14
04530566	14
04748836	14
04956594	14
05426243	14
05540513	14
05563266	14
05658226	14
05785508	14
06080522	14
06153846	14
06782680	14
07168131	14
07555863	14
07891726	14
07950920	14
08050678	14
08061042	14
08153437	14
08168978	14
08304135	14
08711974	14
08845555	14
08906374	14
08906952	14
09053185	14
09057311	14
09095023	14
09114696	14
09152944	14
09215664	14
09388848	14
09440400	14
09989502	14
10155849	14
10207831	14
10335246	14
10435988	14
10525134	14
10533983	14
10541229	14
10665698	14
11651259	14
12660009	14
12707432	14
12916935	14
12998349	14
13152742	14
13446390	14
14501726	14
14778019	14
14875077	14
14984973	14
15271008	14
00019128	13
00020090	13
00037396	13
00038365	13
00041899	13
00050693	13
00115157	13
00171852	13
00248977	13
00335988	13
00352826	13
00367685	13
00367976	13
00409281	13
00413876	13
00519363	13
00528990	13
00550117	13
00582388	13
00600370	13
00621627	13
00633864	13
00634586	13
00704690	13
00714944	13
00751145	13
00768778	13
00786458	13
00813044	13
00836236	13
00838367	13
00844254	13
00949288	13
00962447	13
00994076	13
01002740	13
01012712	13
01037910	13
01039330	13
01074694	13
01091427	13
01130169	13
01148283	13
01168468	13
01185981	13
01187810	13
01257145	13
01270199	13
01277974	13
01301410	13
01301630	13
01310660	13
01345109	13
01360899	13
01374020	13
01378556	13
01438720	13
01462005	13
01506157	13
01511706	13
01522276	13
01531998	13
01539063	13
01542207	13
01557774	13
01566185	13
01619929	13
01634424	13
01637633	13
01638368	13
01639714	13
01705494	13
01714208	13
01726172	13
01767661	13
01802219	13
01810447	13
01912893	13
01940403	13
01944692	13
02000954	13
02048891	13
02050132	13
02121511	13
02122164	13
02134589	13
02148788	13
02188699	13
02191766	13
02208537	13
02283201	13
02333689	13
02387486	13
02428924	13
02443049	13
02444662	13
02460199	13
02461314	13
02488834	13
02497062	13
02501278	13
02511551	13
02528380	13
02539334	13
02545272	13
02552171	13
02556817	13
02653996	13
02679899	13
02727039	13
03091374	13
03242713	13
03748886	13
03903424	13
03928116	13
04202417	13
04451818	13
04531098	13
04574999	13
04602044	13
04673965	13
05009170	13
05051896	13
05302499	13
05549830	13
05802185	13
05982152	13
06167328	13
06686736	13
06718862	13
06806469	13
07092592	13
07175241	13
07183151	13
07185325	13
07214432	13
07351612	13
07405893	13
07519253	13
07942152	13
07969695	13
07971582	13
08190754	13
08720481	13
08734385	13
09112282	13
09126305	13
09134386	13
09159003	13
09257949	13
09448361	13
09475292	13
09614315	13
09626238	13
09634494	13
09636339	13
09645091	13
09682291	13
09826204	13
09955015	13
10078806	13
10162991	13
10201535	13
10233445	13
10409752	13
10560637	13
10582746	13
10595647	13
10622053	13
10720453	13
10757193	13
10791221	13
11556187	13
11692952	13
11915214	13
12141495	13
12487647	13
12684640	13
12707781	13
12792041	13
13083586	13
13308999	13
13534274	13
13556509	13
13757249	13
13812607	13
14541852	13
14548343	13
14727670	13
14974264	13
15157225	13
15216966	13
15247518	13
00031820	12
00035189	12
00055142	12
00065070	12
00158804	12
00159880	12
00211110	12
00231567	12
00283127	12
00284101	12
00285557	12
00286928	12
00299580	12
00329227	12
00343249	12
00400883	12
00445169	12
00457998	12
00477941	12
00484166	12
00508032	12
00545501	12
00556313	12
00575741	12
00583990	12
00612114	12
00636574	12
00695523	12
00697589	12
00710005	12
00712225	12
00739270	12
00747135	12
00751887	12
00765649	12
00785962	12
00799798	12
00803617	12
00809654	12
00815686	12
00817680	12
00829107	12
00841986	12
00849982	12
00858781	12
00860620	12
00868910	12
00891216	12
00894552	12
00908492	12
00912048	12
00922327	12
00923995	12
00948853	12
00953216	12
01007924	12
01013367	12
01018928	12
01036804	12
01048912	12
01049737	12
01051956	12
01083645	12
01106808	12
01116585	12
01133281	12
01155687	12
01158181	12
01171183	12
01209678	12
01212572	12
01222884	12
01245637	12
01315613	12
01329239	12
01350699	12
01354673	12
01376245	12
01478603	12
01486312	12
01501113	12
01528821	12
01543123	12
01556921	12
01612053	12
01613463	12
01619354	12
01624633	12
01642924	12
01739814	12
01764171	12
01843055	12
01930482	12
01989053	12
02034986	12
02035919	12
02037272	12
02045043	12
02053941	12
02130524	12
02166460	12
02172888	12
02183175	12
02271137	12
02273293	12
02274822	12
02281093	12
02321757	12
02396205	12
02402425	12
02405390	12
02406916	12
02507736	12
02528163	12
02554922	12
02556126	12
02565728	12
02622234	12
02647497	12
02700104	12
02707683	12
02721160	12
02735418	12
02743547	12
03129123	12
03315023	12
03351434	12
03467984	12
03713736	12
03875218	12
03892891	12
04076846	12
04081844	12
04417809	12
04490091	12
04576211	12
04631700	12
04694441	12
05267548	12
05395690	12
05598147	12
05683582	12
05715864	12
05760202	12
05835747	12
06060845	12
06149484	12
06163751	12
06196584	12
06271778	12
06282651	12
06377442	12
06392001	12
06398401	12
06549661	12
06741305	12
07018931	12
07248801	12
07342049	12
07365849	12
07742704	12
08123167	12
08189659	12
08221348	12
08324514	12
08365855	12
08550076	12
08621598	12
08664443	12
08764107	12
08803382	12
08873622	12
08932568	12
08957381	12
08981244	12
08984788	12
09067277	12
09075842	12
09254614	12
09630641	12
09805475	12
09947232	12
10022111	12
10034201	12
10084635	12
10249950	12
10388924	12
10444194	12
10546850	12
11473954	12
11495041	12
11524662	12
11754188	12
12280886	12
12299988	12
12405209	12
12694707	12
13100156	12
13329641	12
13459322	12
13460568	12
13662703	12
13745420	12
13954253	12
14006945	12
14046202	12
14419164	12
14441825	12
15144371	12
15153787	12
15155220	12
15199592	12
15267536	12
00042757	11
00053097	11
00060185	11
00072012	11
00082081	11
00085626	11
00092293	11
00095502	11
00104868	11
00125436	11
00151497	11
00161225	11
00195342	11
00206927	11
00212414	11
00216174	11
00229280	11
00230746	11
00256507	11
00271263	11
00284798	11
00306426	11
00314469	11
00324384	11
00344040	11
00357275	11
00357332	11
00364868	11
00366275	11
00368109	11
00371264	11
00372665	11
00378042	11
00397953	11
00408852	11
00426958	11
00445802	11
00470701	11
00480993	11
00503237	11
00559102	11
00589769	11
00596807	11
00610738	11
00620752	11
00621734	11
00632627	11
00643473	11
00644066	11
00653620	11
00669970	11
00697062	11
00704388	11
00752431	11
00802946	11
00804802	11
00812580	11
00824767	11
00828374	11
00841091	11
00843468	11
00854904	11
00862683	11
00865958	11
00869596	11
00876665	11
00877127	11
00878348	11
00879759	11
00908621	11
00916909	11
00926472	11
00932324	11
00941974	11
00945401	11
00962129	11
00963283	11
00965035	11
00967625	11
00981083	11
00982293	11
00988287	11
00998399	11
01028748	11
01067577	11
01076046	11
01092366	11
01096497	11
01130607	11
01134781	11
01136614	11
01137138	11
01150559	11
01156438	11
01160729	11
01173038	11
01184814	11
01188725	11
01212519	11
01220885	11
01229071	11
01249724	11
01295275	11
01309143	11
01313923	11
01326291	11
01352574	11
01363648	11
01364008	11
01369346	11
01386494	11
01392237	11
01407465	11
01421622	11
01424456	11
01466978	11
01471825	11
01485158	11
01534147	11
01537409	11
01543731	11
01551195	11
01555742	11
01573515	11
01593254	11
01640550	11
01646941	11
01653442	11
01687569	11
01688771	11
01697027	11
01701311	11
01712704	11
01740969	11
01742886	11
01753788	11
01761706	11
01774426	11
01775164	11
01790020	11
01792567	11
01799794	11
01802309	11
01807882	11
01814396	11
01814815	11
01828736	11
01854132	11
01859586	11
01901783	11
01905661	11
01918803	11
01921559	11
01929396	11
01942177	11
01945516	11
01999423	11
02005948	11
02007721	11
02025009	11
02060141	11
02061495	11
02074677	11
02131279	11
02164464	11
02179279	11
02285392	11
02301072	11
02311387	11
02320374	11
02333358	11
02349212	11
02395115	11
02408281	11
02429695	11
02448185	11
02451113	11
02457233	11
02460619	11
02466134	11
02470175	11
02518161	11
02524171	11
02527651	11
02546075	11
02550868	11
02578510	11
02582042	11
02593863	11
02603699	11
02642107	11
02671421	11
02720201	11
02767308	11
02858304	11
03058107	11
03096593	11
03104594	11
03420559	11
03876519	11
03964744	11
03996416	11
04043733	11
04181228	11
04285146	11
04377057	11
04706290	11
04928903	11
05221895	11
05256862	11
05275905	11
05299178	11
05321307	11
05486510	11
05726596	11
05752544	11
05774614	11
05778131	11
05805475	11
05808218	11
05827684	11
05941423	11
06070929	11
06123363	11
06174404	11
06212839	11
06214744	11
06260121	11
06277280	11
06471345	11
06502378	11
06520944	11
06650431	11
06729499	11
06740183	11
06763681	11
06765044	11
06798750	11
06807198	11
06825399	11
07109196	11
07111047	11
07135734	11
07185076	11
07186148	11
07201804	11
07213395	11
07220773	11
07289014	11
07292694	11
07311115	11
07377682	11
07410021	11
07460104	11
07486229	11
07495551	11
07520612	11
07532440	11
07709333	11
07747055	11
07775905	11
07802417	11
07979425	11
08077292	11
08177030	11
08208016	11
08276720	11
08348815	11
08402442	11
08487504	11
08572467	11
08593262	11
08651247	11
08735705	11
08847694	11
08894456	11
08907606	11
09014979	11
09029457	11
09033333	11
09055015	11
09078231	11
09110422	11
09138935	11
09184975	11
09190918	11
09222051	11
09278537	11
09372504	11
09426788	11
09621545	11
09628382	11
09769345	11
09777353	11
09798811	11
09811852	11
09848285	11
09931640	11
09988703	11
09999135	11
10012484	11
10072708	11
10225219	11
10323182	11
10438172	11
10625860	11
10658304	11
10716005	11
11565040	11
11595312	11
11779300	11
12143676	11
12194776	11
12268246	11
12281241	11
12319687	11
12322887	11
12329899	11
12405714	11
12410715	11
12815925	11
12917338	11
13103136	11
13110915	11
13244109	11
13354420	11
13454479	11
13475538	11
13512238	11
13615557	11
13904843	11
14004572	11
14010927	11
14061805	11
14526182	11
14621446	11
14989820	11
15090742	11
15154774	11
15174218	11
15209706	11
15282696	11
00009147	10
00018813	10
00052548	10
00064479	10
00072989	10
00089027	10
00146572	10
00153961	10
00155487	10
00156390	10
00163779	10
00180413	10
00192836	10
00196084	10
00203866	10
00213694	10
00217014	10
00235918	10
00240293	10
00243900	10
00262792	10
00264776	10
00266798	10
00293916	10
00294245	10
00331655	10
00334996	10
00342028	10
00358290	10
00368592	10
00384620	10
00430191	10
00463246	10
00463543	10
00475819	10
00480969	10
00486018	10
00494907	10
00591115	10
00601043	10
00606370	10
00614999	10
00621058	10
00634906	10
00636461	10
00657016	10
00658082	10
00696518	10
00706975	10
00712135	10
00721437	10
00740712	10
00745005	10
00746718	10
00748282	10
00754942	10
00776523	10
00780148	10
00786816	10
00788821	10
00794079	10
00796315	10
00808182	10
00813978	10
00814850	10
00829378	10
00838043	10
00839834	10
00847340	10
00851239	10
00873603	10
00875394	10
00880662	10
00896141	10
00897241	10
00900726	10
00921738	10
00937208	10
00948206	10
00958896	10
00974367	10
00993014	10
01009871	10
01012073	10
01014066	10
01046932	10
01053617	10
01088923	10
01115349	10
01120069	10
01120448	10
01128984	10
01136519	10
01178565	10
01179865	10
01227137	10
01252566	10
01291069	10
01346003	10
01359432	10
01362736	10
01372049	10
01374767	10
01426397	10
01456771	10
01457954	10
01458973	10
01467370	10
01474513	10
01489989	10
01529672	10
01539633	10
01546111	10
01563005	10
01567133	10
01576478	10
01580467	10
01588493	10
01631072	10
01674464	10
01693881	10
01695259	10
01711445	10
01711965	10
01725051	10
01731031	10
01747945	10
01754876	10
01763813	10
01781478	10
01789386	10
01797347	10
01815628	10
01825417	10
01835276	10
01846331	10
01849221	10
01868370	10
01876843	10
01880113	10
01932973	10
01943406	10
01960911	10
01987160	10
02014646	10
02022135	10
02068413	10
02083038	10
02151625	10
02169352	10
02170427	10
02202384	10
02203362	10
02257370	10
02275365	10
02280132	10
02285629	10
02291708	10
02293321	10
02308741	10
02316304	10
02407338	10
02419796	10
02431971	10
02450505	10
02451951	10
02469835	10
02471327	10
02472693	10
02491383	10
02495038	10
02502536	10
02504131	10
02512305	10
02526085	10
02538086	10
02540670	10
02559180	10
02559752	10
02572119	10
02574205	10
02575766	10
02607909	10
02608347	10
02623445	10
02642238	10
02646931	10
02653159	10
02676054	10
02679012	10
02679530	10
02700867	10
02713372	10
02716205	10
02719399	10
02727825	10
02727883	10
02737187	10
02742232	10
02748927	10
02830852	10
02924116	10
03088707	10
03099945	10
03178782	10
03285912	10
03544360	10
03614007	10
03771443	10
03872495	10
03894379	10
03931044	10
04162998	10
04166553	10
04170037	10
04199027	10
04295881	10
04473432	10
04489008	10
04683814	10
04760771	10
04934546	10
04959230	10
04982478	10
05075602	10
05079866	10
05190804	10
05194578	10
05449959	10
05496990	10
05579944	10
05585665	10
05588174	10
05669934	10
05774129	10
05784831	10
05785067	10
05825245	10
05832264	10
05933246	10
05978812	10
06193203	10
06376154	10
06387980	10
06425065	10
06452601	10
06556692	10
06619065	10
06681551	10
06740644	10
06763273	10
06941644	10
07110615	10
07250339	10
07285403	10
07352190	10
07355887	10
07369604	10
07373803	10
07450842	10
07495327	10
07516354	10
07578363	10
07649854	10
07811416	10
07829412	10
07959943	10
07978423	10
08053576	10
08139795	10
08163273	10
08191987	10
08240633	10
08280124	10
08294696	10
08303275	10
08342039	10
08374049	10
08482271	10
08497294	10
08521267	10
08564307	10
08617963	10
08620061	10
08647616	10
08702402	10
08715390	10
08761244	10
08798382	10
08798771	10
08848731	10
09017526	10
09099526	10
09130076	10
09140148	10
09155306	10
09163192	10
09206985	10
09252970	10
09258715	10
09379111	10
09465459	10
09466280	10
09606009	10
09612848	10
09759069	10
09767197	10
09807075	10
09911570	10
09941964	10
09952163	10
09983572	10
10018021	10
10047459	10
10067968	10
10099375	10
10100761	10
10292316	10
10363913	10
10439851	10
10468962	10
10483530	10
10510339	10
10583387	10
10597234	10
10741821	10
10766025	10
11083656	10
11525955	10
11607392	10
12170585	10
12445848	10
12582231	10
12671157	10
12917901	10
13169674	10
13172107	10
13246662	10
13306870	10
13497135	10
13532886	10
13576355	10
13602526	10
13616054	10
13651520	10
13741022	10
13760316	10
13864965	10
13887509	10
13963970	10
14607521	10
14778436	10
14786479	10
15272029	10
15286249	10
15287830	10
00005041	9
00023773	9
00024264	9
00027807	9
00028270	9
00037919	9
00050652	9
00052043	9
00059019	9
00060477	9
00065791	9
00076400	9
00076884	9
00084738	9
00101956	9
00105778	9
00116376	9
00133338	9
00212808	9
00214951	9
00224901	9
00226071	9
00227507	9
00236592	9
00239230	9
00265386	9
00277569	9
00299217	9
00303495	9
00311809	9
00321956	9
00334935	9
00335923	9
00355955	9
00359511	9
00365471	9
00369864	9
00375071	9
00376106	9
00381680	9
00385791	9
00387310	9
00393369	9
00410247	9
00418110	9
00418903	9
00439343	9
00442115	9
00443984	9
00464513	9
00475787	9
00482473	9
00483801	9
00492410	9
00518653	9
00532607	9
00545557	9
00558883	9
00565302	9
00590626	9
00595146	9
00604576	9
00605783	9
00611433	9
00614489	9
00616153	9
00619183	9
00644503	9
00652900	9
00661824	9
00684480	9
00708980	9
00713996	9
00717208	9
00717358	9
00717748	9
00731222	9
00733250	9
00733483	9
00739082	9
00742645	9
00745187	9
00746479	9
00753428	9
00754956	9
00770543	9
00772640	9
00774344	9
00779360	9
00782057	9
00784342	9
00785690	9
00788564	9
00794367	9
00806502	9
00807461	9
00834259	9
00842989	9
00859001	9
00864475	9
00864910	9
00866702	9
00868591	9
00871942	9
00874067	9
00880978	9
00882702	9
00885217	9
00887081	9
00888786	9
00900616	9
00905399	9
00911048	9
00912473	9
00923793	9
00925873	9
00927430	9
00939857	9
00940842	9
00949619	9
00955148	9
00956687	9
00967098	9
00996448	9
00999245	9
01006675	9
01022420	9
01030132	9
01042531	9
01048466	9
01048939	9
01058574	9
01070187	9
01072262	9
01073995	9
01079042	9
01097500	9
01115916	9
01118449	9
01131902	9
01135922	9
01139194	9
01140794	9
01157850	9
01160342	9
01161635	9
01163047	9
01163620	9
01165043	9
01172275	9
01175316	9
01190494	9
01212230	9
01213886	9
01215392	9
01221790	9
01230710	9
01244410	9
01256600	9
01259458	9
01268112	9
01293389	9
01311103	9
01322854	9
01347199	9
01382083	9
01385170	9
01393714	9
01428155	9
01430633	9
01439190	9
01455184	9
01460029	9
01462468	9
01468576	9
01510827	9
01517662	9
01531265	9
01543998	9
01544692	9
01549905	9
01569181	9
01574292	9
01578575	9
01590171	9
01611516	9
01635176	9
01639105	9
01643464	9
01654271	9
01661804	9
01662118	9
01662784	9
01672168	9
01679433	9
01684663	9
01685313	9
01688256	9
01696435	9
01728840	9
01771966	9
01789064	9
01790739	9
01803936	9
01817314	9
01846658	9
01846916	9
01861465	9
01875295	9
01880531	9
01882170	9
01889610	9
01909111	9
01925694	9
01930112	9
01933900	9
01935233	9
01951480	9
01967373	9
01972298	9
01974773	9
01985923	9
01989873	9
01993352	9
01995211	9
02002720	9
02003601	9
02015598	9
02018524	9
02021795	9
02028722	9
02030424	9
02033295	9
02035337	9
02045024	9
02047650	9
02055649	9
02062670	9
02073714	9
02110220	9
02112546	9
02119874	9
02140033	9
02141973	9
02142775	9
02151966	9
02167571	9
02175578	9
02179518	9
02185373	9
02187922	9
02196690	9
02205896	9
02206270	9
02236124	9
02241107	9
02247977	9
02267060	9
02268351	9
02288473	9
02300060	9
02305856	9
